text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.455395929981023,None,space,1.566738385008648,11.455395929981023,None,,,,,,,0,001,2022_Jan_26_1322,learn_exp,2021.2.3,None,
,,,,,,13.042268346995115,None,space,1.181728704017587,13.042268346995115,None,0,001,2022_Jan_26_1322,learn_exp,2021.2.3,None,
