text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.111006532999454,None,space,1.0262946629954968,11.111006532999454,None,,,,,,,0,001,2022_Jan_26_1251,learn_exp,2021.2.3,None,
,,,,,,12.166806180990534,None,space,0.6065866930002812,12.166806180990534,None,0,001,2022_Jan_26_1251,learn_exp,2021.2.3,None,
