text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13.200977934000548,None,space,1.3328515719913412,13.200977934000548,None,,,,,,,1,001,2022_Jan_26_1323,learn_exp,2021.2.3,None,
,,,,,,14.55717444900074,None,space,0.97733936298755,14.55717444900074,None,1,001,2022_Jan_26_1323,learn_exp,2021.2.3,None,
