trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,23.040119942976162,None,space,1.2576743730169255,23.040119942976162,None,,,,,,,0,009,2022_Jan_26_1415,learn_exp,2021.2.3,None,
,,,,,,,,,,24.326577482977882,None,space,0.4433626850077417,24.326577482977882,None,0,009,2022_Jan_26_1415,learn_exp,2021.2.3,None,
