trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.505368126003304,None,space,1.2475647950195707,11.505368126003304,None,,,,,,,0,001,2022_Jan_26_1417,learn_exp,2021.2.3,None,
,,,,,,,,,,12.775207724014763,None,space,0.40883758300333284,12.775207724014763,None,0,001,2022_Jan_26_1417,learn_exp,2021.2.3,None,
